Time (s) - Plot 0	Current (mA) - Plot 0	Time (s) - Plot 1	Current (mA) - Plot 1	Time (s) - Plot 2	Current (mA) - Plot 2	
0.020992	16	0.020992	18.7	0.020992	0	
0.021034	16	0.021034	18.7	0.021034	0	
0.021077	16	0.021077	18.7	0.021077	0	
0.021119	16	0.021119	18.7	0.021119	0	
0.021162	16	0.021162	18.7	0.021162	0	
0.021204	16	0.021204	18.7	0.021204	0	
0.021246	16	0.021246	18.7	0.021246	0	
0.021289	16	0.021289	18.7	0.021289	0	
0.021331	16	0.021331	18.7	0.021331	0	
0.021374	16	0.021374	18.7	0.021374	0	
0.021416	16	0.021416	18.7	0.021416	0	
0.021458	16	0.021458	18.7	0.021458	0	
0.021501	16	0.021501	18.7	0.021501	0	
0.021543	16	0.021543	18.7	0.021543	0	
0.021586	16	0.021586	18.7	0.021586	0	
0.021628	16	0.021628	18.7	0.021628	0	
0.02167	16	0.02167	18.7	0.02167	0	
0.021713	16	0.021713	18.7	0.021713	0	
0.021755	16	0.021755	18.7	0.021755	0	
0.021798	16	0.021798	18.7	0.021798	0	
0.02184	16	0.02184	18.7	0.02184	0	
0.021883	16	0.021883	18.7	0.021883	0	
0.021925	16	0.021925	18.7	0.021925	0	
0.021967	16	0.021967	18.5	0.021967	0	
0.02201	16	0.02201	18.7	0.02201	0	
0.022052	16	0.022052	19	0.022052	0	
0.022095	16	0.022095	19	0.022095	0	
0.022137	16	0.022137	19	0.022137	0	
0.022179	16	0.022179	18.7	0.022179	0	
0.022222	16	0.022222	18.7	0.022222	0	
0.022264	16	0.022264	18.7	0.022264	0	
0.022307	16	0.022307	18.7	0.022307	0	
0.022349	16	0.022349	18.7	0.022349	0	
0.022391	16	0.022391	18.7	0.022391	0	
0.022434	16	0.022434	18.5	0.022434	0	
0.022476	16	0.022476	18.7	0.022476	0	
0.022519	16	0.022519	18.7	0.022519	0	
0.022561	16	0.022561	18.7	0.022561	0	
0.022603	16	0.022603	18.7	0.022603	0	
